"age","year","gender","healthy","unhealthy","CI_low_healthy","CI_up_healthy","CI_low_unhealthy","CI_up_unhealthy","type"
"60-65","2015","man",0.876655766811614,0.123344233188386,0.850800129113724,0.902511404509504,0.097488595490496,0.149199870886276,"adl"
"65-70","2015","man",0.839207638031128,0.160792361968872,0.810048970381481,0.868366305680775,0.131633694319225,0.189951029618519,"adl"
"70-75","2015","man",0.825325009856308,0.174674990143692,0.792669959217839,0.857980060494776,0.142019939505224,0.207330040782161,"adl"
"75-80","2015","man",0.748942756201875,0.251057243798125,0.708415408850541,0.789470103553209,0.210529896446791,0.291584591149459,"adl"
"80+","2015","man",0.681280134284365,0.318719865715636,0.637138159802884,0.725422108765845,0.274577891234155,0.362861840197116,"adl"
"50-55","2015","woman",0.850898770522405,0.149101229477595,0.809683824012265,0.892113717032544,0.107886282967456,0.190316175987735,"arthritis"
"55-60","2015","woman",0.670286948579547,0.329713051420453,0.624816850757013,0.715757046402081,0.284242953597918,0.375183149242987,"arthritis"
"60-65","2015","woman",0.590376282261847,0.409623717738153,0.554933184192063,0.625819380331631,0.374180619668369,0.445066815807937,"arthritis"
"65-70","2015","woman",0.504698399763195,0.495301600236805,0.470651490519845,0.538745309006546,0.461254690993454,0.529348509480155,"arthritis"
"70-75","2015","woman",0.454230556111918,0.545769443888082,0.415569605645627,0.492891506578208,0.507108493421792,0.584430394354373,"arthritis"
"75-80","2015","woman",0.445060107584319,0.554939892415681,0.404391606733141,0.485728608435497,0.514271391564503,0.595608393266859,"arthritis"
"80+","2015","woman",0.359594377578164,0.640405622421836,0.321173550035848,0.39801520512048,0.60198479487952,0.678826449964152,"arthritis"
"50-55","2015","man",0.911743923196433,0.088256076803567,0.877757182568302,0.945730663824564,0.0542693361754364,0.122242817431698,"arthritis"
"55-60","2015","man",0.819675409971645,0.180324590028355,0.777711466178299,0.861639353764991,0.138360646235009,0.222288533821701,"arthritis"
"60-65","2015","man",0.726818678373905,0.273181321626095,0.692191158638916,0.761446198108894,0.238553801891106,0.307808841361084,"arthritis"
"65-70","2015","man",0.672649909797477,0.327350090202523,0.636749056848136,0.708550762746818,0.291449237253182,0.363250943151864,"arthritis"
"70-75","2015","man",0.641895675237129,0.358104324762871,0.600977203908014,0.682814146566243,0.317185853433757,0.399022796091986,"arthritis"
"75-80","2015","man",0.585725999725397,0.414274000274603,0.540229880460522,0.631222118990272,0.368777881009728,0.459770119539478,"arthritis"
"80+","2015","man",0.560531340541984,0.439468659458016,0.513472181590948,0.607590499493021,0.392409500506979,0.486527818409052,"arthritis"
"50-55","2015","woman",0.948674728736141,0.051325271263859,0.924645416976525,0.972704040495757,0.0272959595042428,0.0753545830234752,"cancer"
"55-60","2015","woman",0.908944310326874,0.0910556896731261,0.882333145472576,0.935555475181172,0.0644445248188285,0.117666854527424,"cancer"
"60-65","2015","woman",0.882745839399077,0.117254160600923,0.859983389216407,0.905508289581748,0.0944917104182523,0.140016610783593,"cancer"
"65-70","2015","woman",0.873801863256736,0.126198136743264,0.85161127694165,0.895992449571822,0.104007550428178,0.14838872305835,"cancer"
"70-75","2015","woman",0.812001141005254,0.187998858994746,0.781778130942703,0.842224151067806,0.157775848932194,0.218221869057298,"cancer"
"75-80","2015","woman",0.848079850608011,0.151920149391989,0.819683201231641,0.876476499984382,0.123523500015618,0.180316798768359,"cancer"
"80+","2015","woman",0.8275021527409,0.1724978472591,0.796928959111936,0.858075346369864,0.141924653630136,0.203071040888064,"cancer"
"50-55","2015","man",0.9832490455424,0.0167509544576003,0.965525417291351,1.00097267379345,-0.000972673793448585,0.0344745827086492,"cancer"
"55-60","2015","man",0.937738538463756,0.0622614615362442,0.911719702252267,0.963757374675244,0.0362426253247556,0.0882802977477329,"cancer"
"60-65","2015","man",0.948534412665638,0.0514655873343619,0.931857394545599,0.965211430785677,0.0347885692143227,0.0681426054544011,"cancer"
"65-70","2015","man",0.908963022916541,0.0910369770834593,0.886877338687858,0.931048707145223,0.0689512928547767,0.113122661312142,"cancer"
"70-75","2015","man",0.869475431949712,0.130524568050288,0.841311213355689,0.897639650543735,0.102360349456265,0.158688786644311,"cancer"
"75-80","2015","man",0.788813110029573,0.211186889970427,0.750678311547901,0.826947908511246,0.173052091488754,0.249321688452099,"cancer"
"80+","2015","man",0.7906916498328,0.2093083501672,0.75224920022727,0.82913409943833,0.17086590056167,0.24775079977273,"cancer"
"50-55","2015","woman",0.98035979086601,0.0196402091339896,0.964271298467671,0.996448283264349,0.00355171673565075,0.0357287015323285,"diabetes"
"55-60","2015","woman",0.885379437597991,0.114620562402009,0.849824104051059,0.920934771144922,0.0790652288550781,0.150175895948941,"diabetes"
"60-65","2015","woman",0.915535333894234,0.0844646661057661,0.895142213113108,0.93592845467536,0.06407154532464,0.104857786886892,"diabetes"
"65-70","2015","woman",0.899832665363173,0.100167334636827,0.878234090314963,0.921431240411383,0.0785687595886172,0.121765909685037,"diabetes"
"70-75","2015","woman",0.875516677032186,0.124483322967814,0.848925563524986,0.902107790539386,0.0978922094606137,0.151074436475014,"diabetes"
"75-80","2015","woman",0.870597276879542,0.129402723120458,0.842704463473722,0.898490090285361,0.101509909714639,0.157295536526278,"diabetes"
"80+","2015","woman",0.822623880651657,0.177376119348343,0.791159212208839,0.854088549094475,0.145911450905525,0.208840787791161,"diabetes"
"50-55","2015","man",0.919919790931036,0.0800802090689638,0.884735208907037,0.955104372955035,0.044895627044965,0.115264791092963,"diabetes"
"55-60","2015","man",0.920370776217473,0.0796292237825273,0.893361845754178,0.947379706680767,0.0526202933192328,0.106638154245822,"diabetes"
"60-65","2015","man",0.874561005165436,0.125438994834564,0.848643416721584,0.900478593609289,0.0995214063907114,0.151356583278416,"diabetes"
"65-70","2015","man",0.844123365100398,0.155876634899602,0.815233936658793,0.873012793542003,0.126987206457997,0.184766063341207,"diabetes"
"70-75","2015","man",0.833502181283152,0.166497818716848,0.801348782984336,0.865655579581967,0.134344420418033,0.198651217015664,"diabetes"
"75-80","2015","man",0.812689313051052,0.187310686948948,0.776444479020249,0.848934147081855,0.151065852918145,0.223555520979751,"diabetes"
"80+","2015","man",0.841321223483208,0.158678776516792,0.805763846604703,0.876878600361714,0.123121399638286,0.194236153395297,"diabetes"
"50-55","2015","woman",0.8955861537423,0.1044138462577,0.861057295356896,0.930115012127705,0.0698849878722953,0.138942704643104,"heart"
"55-60","2015","woman",0.887063623152854,0.112936376847146,0.856025091362368,0.918102154943339,0.0818978450566613,0.143974908637632,"heart"
"60-65","2015","woman",0.867699424739322,0.132300575260678,0.843435887190556,0.891962962288089,0.108037037711911,0.156564112809444,"heart"
"65-70","2015","woman",0.820918784909271,0.179081215090729,0.794593742713119,0.847243827105423,0.152756172894577,0.205406257286881,"heart"
"70-75","2015","woman",0.77588324683646,0.22411675316354,0.7435598509115,0.80820664276142,0.19179335723858,0.2564401490885,"heart"
"75-80","2015","woman",0.734953674598769,0.265046325401231,0.698893165073139,0.771014184124398,0.228985815875602,0.301106834926861,"heart"
"80+","2015","woman",0.650215048602202,0.349784951397798,0.612296339332667,0.688133757871737,0.311866242128263,0.387703660667333,"heart"
"50-55","2015","man",0.898293965751402,0.101706034248598,0.858619890072187,0.937968041430617,0.0620319585693833,0.141380109927813,"heart"
"55-60","2015","man",0.860460949974336,0.139539050025664,0.825862874970071,0.895059024978601,0.104940975021399,0.174137125029928,"heart"
"60-65","2015","man",0.826011371885526,0.173988628114474,0.795759311051665,0.856263432719387,0.143736567280613,0.204240688948335,"heart"
"65-70","2015","man",0.790912528180884,0.209087471819116,0.759355790350867,0.8224692660109,0.1775307339891,0.240644209649133,"heart"
"70-75","2015","man",0.737171650449647,0.262828349550353,0.69988101408097,0.774462286818324,0.225537713181676,0.30011898591903,"heart"
"75-80","2015","man",0.688373664133196,0.311626335866804,0.646089674098057,0.730657654168336,0.269342345831664,0.353910325901943,"heart"
"80+","2015","man",0.592640048734867,0.407359951265133,0.546432846745942,0.638847250723792,0.361152749276208,0.453567153254059,"heart"
"50-55","2015","woman",0.977896168069738,0.0221038319302621,0.961478380372452,0.994313955767023,0.00568604423297673,0.0385216196275475,"lung"
"55-60","2015","woman",0.959465018676533,0.0405349813234673,0.942205496740823,0.976724540612243,0.0232754593877573,0.0577945032591773,"lung"
"60-65","2015","woman",0.944303844858812,0.0556961551411879,0.927788583626429,0.960819106091196,0.0391808939088043,0.0722114163735714,"lung"
"65-70","2015","woman",0.933873309598061,0.0661266904019387,0.916890511413578,0.950856107782545,0.0491438922174551,0.0831094885864223,"lung"
"70-75","2015","woman",0.912970027979573,0.0870299720204266,0.890606126827186,0.935333929131961,0.0646660708680388,0.109393873172814,"lung"
"75-80","2015","woman",0.91031791195406,0.0896820880459399,0.886714668585193,0.933921155322928,0.0660788446770724,0.113285331414807,"lung"
"80+","2015","woman",0.908361851385204,0.0916381486147961,0.884420650648225,0.932303052122183,0.0676969478778171,0.115579349351775,"lung"
"50-55","2015","man",0.989743052620192,0.0102569473798083,0.977341248910028,1.00214485633036,-0.00214485633035528,0.0226587510899718,"lung"
"55-60","2015","man",0.958374926486567,0.0416250735134335,0.937911740550346,0.978838112422787,0.0211618875772126,0.0620882594496543,"lung"
"60-65","2015","man",0.954405583320109,0.0455944166798905,0.937087484988321,0.971723681651898,0.0282763183481024,0.0629125150116787,"lung"
"65-70","2015","man",0.907552899178118,0.0924471008218824,0.884934476314516,0.930171322041719,0.0698286779582812,0.115065523685484,"lung"
"70-75","2015","man",0.898585885982014,0.101414114017986,0.871848779678488,0.925322992285541,0.0746770077144592,0.128151220321512,"lung"
"75-80","2015","man",0.891992931593735,0.108007068406264,0.862275878387054,0.921709984800417,0.0782900151995825,0.137724121612946,"lung"
"80+","2015","man",0.914339917609036,0.0856600823909636,0.888327124173051,0.940352711045021,0.0596472889549788,0.111672875826948,"lung"
"50-55","2015","woman",0.987983015905969,0.012016984094031,0.975710069706964,1.00025596210497,-0.000255962104974214,0.0242899302930363,"stroke"
"55-60","2015","woman",0.983205770479193,0.0167942295208073,0.970318395883319,0.996093145075067,0.00390685492493337,0.0296816041166812,"stroke"
"60-65","2015","woman",0.979173802629561,0.0208261973704394,0.969056171944139,0.989291433314982,0.0107085666850179,0.030943828055861,"stroke"
"65-70","2015","woman",0.973428489736522,0.0265715102634782,0.961793966842635,0.985063012630408,0.0149369873695919,0.0382060331573645,"stroke"
"70-75","2015","woman",0.944424475882014,0.0555755241179857,0.926409516984931,0.962439434779097,0.0375605652209026,0.0735904830150689,"stroke"
"75-80","2015","woman",0.919448986160887,0.080551013839113,0.895910550364832,0.942987421956942,0.057012578043058,0.104089449635168,"stroke"
"80+","2015","woman",0.894204300602096,0.105795699397904,0.869328027583901,0.91908057362029,0.0809194263797103,0.130671972416099,"stroke"
"50-55","2015","man",0.997381359421455,0.00261864057854533,0.992250044712652,1.00251267413026,-0.00251267413025735,0.00774995528734801,"stroke"
"55-60","2015","man",0.983231847911754,0.0167681520882458,0.971121289066469,0.99534240675704,0.00465759324296036,0.0288787109335313,"stroke"
"60-65","2015","man",0.975901092265013,0.0240989077349875,0.963872341059914,0.987929843470111,0.012070156529889,0.0361276589400859,"stroke"
"65-70","2015","man",0.962699199361158,0.0373008006388424,0.946232955817078,0.979165442905238,0.0208345570947625,0.0537670441829224,"stroke"
"70-75","2015","man",0.926053731047331,0.0739462689526691,0.903249828658642,0.948857633436019,0.0511423665639807,0.0967501713413575,"stroke"
"75-80","2015","man",0.919708571938986,0.0802914280610139,0.894641446616693,0.944775697261279,0.0552243027387206,0.105358553383307,"stroke"
"80+","2015","man",0.840008377987253,0.159991622012747,0.804481898444277,0.875534857530229,0.124465142469771,0.195518101555723,"stroke"
"50-55","2015","woman",0.735719707397464,0.264280292602536,0.68529589646926,0.786143518325668,0.213856481674332,0.31470410353074,"one or two any condition"
"55-60","2015","woman",0.525976721795714,0.474023278204286,0.477971845009838,0.573981598581591,0.426018401418409,0.522028154990162,"one or two any condition"
"60-65","2015","woman",0.470662118549581,0.529337881450419,0.434919979320756,0.506404257778405,0.493595742221595,0.565080020679244,"one or two any condition"
"65-70","2015","woman",0.386869091068051,0.613130908931949,0.353732643022782,0.420005539113321,0.579994460886679,0.646267356977218,"one or two any condition"
"70-75","2015","woman",0.374825215009201,0.625174784990799,0.337351118040991,0.41229931197741,0.58770068802259,0.662648881959009,"one or two any condition"
"75-80","2015","woman",0.352265537976137,0.647734462023863,0.312997370858807,0.391533705093468,0.608466294906532,0.687002629141193,"one or two any condition"
"80+","2015","woman",0.348094299389944,0.651905700610056,0.309045081275179,0.387143517504708,0.612856482495292,0.690954918724821,"one or two any condition"
"50-55","2015","man",0.767376897580418,0.232623102419582,0.712403534870297,0.82235026029054,0.17764973970946,0.287596465129703,"one or two any condition"
"55-60","2015","man",0.629224407275351,0.370775592724649,0.577427774609548,0.681021039941154,0.318978960058846,0.422572225390452,"one or two any condition"
"60-65","2015","man",0.551972473482391,0.448027526517609,0.513049980213953,0.590894966750828,0.409105033249172,0.486950019786047,"one or two any condition"
"65-70","2015","man",0.484623290221707,0.515376709778293,0.446563540122236,0.522683040321178,0.477316959678822,0.553436459877764,"one or two any condition"
"70-75","2015","man",0.427200607593611,0.572799392406389,0.385099112395151,0.469302102792071,0.530697897207928,0.614900887604849,"one or two any condition"
"75-80","2015","man",0.400964312361438,0.599035687638562,0.35570279187399,0.446225832848887,0.553774167151113,0.64429720812601,"one or two any condition"
"80+","2015","man",0.37667912239914,0.62332087760086,0.331080892567184,0.422277352231096,0.577722647768904,0.668919107432816,"one or two any condition"
