"","age","year","gender","unhealthy","healthy","CI_low_unhealthy","CI_up_unhealthy","CI_low_healthy","CI_up_healthy"
"55",63,"2014","woman",0.126356285285392,0.873643714714608,0.0711310532670473,0.181581517303737,0.818418482696263,0.928868946732953
"56",64,"2014","woman",0.116788939033765,0.883211060966235,0.0651923074060467,0.168385570661484,0.831614429338516,0.934807692593953
"57",65,"2014","woman",0.113825757416214,0.886174242583786,0.0637072050327871,0.163944309799641,0.836055690200359,0.936292794967213
"58",66,"2014","woman",0.183363158863677,0.816636841136323,0.126825514882304,0.23990080284505,0.76009919715495,0.873174485117696
"59",67,"2014","woman",0.101262484671965,0.898737515328035,0.0572650171370015,0.145259952206928,0.854740047793072,0.942734982862999
"60",68,"2014","woman",0.139573566474666,0.860426433525334,0.0825058007154595,0.196641332233873,0.803358667766127,0.91749419928454
"61",69,"2014","woman",0.11058196256357,0.88941803743643,0.0552659895158015,0.165897935611339,0.834102064388661,0.944734010484198
"62",70,"2014","woman",0.205065491697017,0.794934508302983,0.14088859919158,0.269242384202454,0.730757615797546,0.85911140080842
"63",71,"2014","woman",0.203081387541268,0.796918612458732,0.133204044993486,0.272958730089049,0.727041269910951,0.866795955006514
"64",72,"2014","woman",0.15012226633496,0.84987773366504,0.0825987868734299,0.217645745796489,0.782354254203511,0.91740121312657
"65",73,"2014","woman",0.150687032582202,0.849312967417798,0.0876681904170424,0.213705874747361,0.786294125252639,0.912331809582958
"66",74,"2014","woman",0.279600480145527,0.720399519854473,0.194068459982936,0.365132500308119,0.634867499691881,0.805931540017064
"67",75,"2014","woman",0.178651128081296,0.821348871918704,0.103410979379193,0.2538912767834,0.7461087232166,0.896589020620807
"68",76,"2014","woman",0.170008085081883,0.829991914918117,0.0959295126712042,0.244086657492563,0.755913342507437,0.904070487328796
"69",77,"2014","woman",0.215127201260542,0.784872798739458,0.139690215781213,0.290564186739871,0.709435813260129,0.860309784218786
"70",78,"2014","woman",0.205493833410617,0.794506166589383,0.135016230053514,0.275971436767721,0.724028563232279,0.864983769946486
"71",79,"2014","woman",0.238379845776155,0.761620154223845,0.157436540869699,0.31932315068261,0.68067684931739,0.842563459130301
"72",80,"2014","woman",0.331654537141,0.668345462859,0.241134746611324,0.422174327670677,0.577825672329324,0.758865253388676
"73",81,"2014","woman",0.334882718972187,0.665117281027813,0.224945970909975,0.444819467034399,0.555180532965601,0.775054029090025
"74",82,"2014","woman",0.35410124016078,0.64589875983922,0.227165707926341,0.481036772395219,0.518963227604781,0.772834292073659
"75",83,"2014","woman",0.3156002029409,0.6843997970591,0.182463287695475,0.448737118186326,0.551262881813674,0.817536712304526
"76",84,"2014","woman",0.431045601426375,0.568954398573625,0.302249125641537,0.559842077211214,0.440157922788786,0.697750874358463
"77",85,"2014","woman",0.28058686253564,0.71941313746436,0.152851886384272,0.408321838687008,0.591678161312992,0.847148113615728
"78",86,"2014","woman",0.334996103932527,0.665003896067473,0.207566795268029,0.462425412597024,0.537574587402976,0.792433204731971
"79",87,"2014","woman",0.38550996125584,0.61449003874416,0.201838560591286,0.569181361920393,0.430818638079607,0.798161439408714
"80",88,"2014","woman",0.577887856098586,0.422112143901414,0.405666528612476,0.750109183584697,0.249890816415303,0.594333471387524
"81",89,"2014","woman",0.57474719659137,0.42525280340863,0.380220137082874,0.769274256099865,0.230725743900135,0.619779862917126
"82",90,"2014","woman",0.469410645419319,0.530589354580681,0.366688337728558,0.57213295311008,0.42786704688992,0.633311662271442
