"","age","year","gender","unhealthy","healthy","CI_low_unhealthy","CI_up_unhealthy","CI_low_healthy","CI_up_healthy"
"30",82,"2014","female",0.147722943728932,0.852277056271069,0.0608533020450596,0.765407414587197,0.234592585412803,0.93914669795494
"31",83,"2014","female",0.207706508349692,0.792293491650308,0.110681584204908,0.695268567505525,0.304731432494475,0.889318415795092
"32",84,"2014","female",0.107112445842028,0.892887554157971,0.0426788884488176,0.828453996764761,0.171546003235239,0.957321111551182
"33",85,"2014","female",0.173247020894535,0.826752979105465,0.0661575817125697,0.719663539923501,0.280336460076499,0.93384241828743
"34",86,"2014","female",0.25455845158661,0.74544154841339,0.133887020198562,0.624770117025343,0.375229882974657,0.866112979801438
"35",87,"2014","female",0.31926902821004,0.68073097178996,0.123152617295795,0.484614560875716,0.515385439124284,0.876847382704205
"36",88,"2014","female",0.416373396941364,0.583626603058636,0.129675589499208,0.29692879561648,0.70307120438352,0.870324410500792
"37",89,"2014","female",0.166990793044465,0.833009206955535,0.0176726712340231,0.683691085145093,0.316308914854907,0.982327328765977
"38",90,"2014","female",0.489968055722933,0.510031944277067,0.277770415382146,0.297834303936279,0.702165696063721,0.722229584617854
"39",91,"2014","female",0.641894327035791,0.358105672964209,0.462506977324249,0.178718323252666,0.821281676747334,0.537493022675751
"40",92,"2014","female",0.536670731226084,0.463329268773916,0.270548566424147,0.197207103971979,0.802792896028021,0.729451433575853
"41",93,"2014","female",0.669901166900978,0.330098833099022,0.281469849352375,-0.0583324844495799,1.05833248444958,0.718530150647625
"42",94,"2014","female",0.52526942987202,0.47473057012798,0.146973131879678,0.0964342721356371,0.903565727864363,0.853026868120322
"43",95,"2014","female",0.762640609863494,0.237359390136506,0.378860141537236,-0.146421078189751,1.14642107818975,0.621139858462764
"44",96,"2014","female",0.434436229701904,0.565563770298096,-0.246600768007125,-0.115473227410934,1.11547322741093,1.24660076800712
"45",97,"2014","female",0.397255582686314,0.602744417313686,-0.26643597684727,-0.0609471422198987,1.0609471422199,1.26643597684727
"46",98,"2014","female",0.651847541556149,0.348152458443851,0.10624595557421,-0.197449127538088,1.19744912753809,0.893754044425791
"47",99,"2014","female",1,0,1,0,1,0
"48",101,"2014","female",1,0,1,0,1,0
"49",105,"2014","female",0,1,0,1,0,1
"50",53,"2014","male",0.0102825623098906,0.989717437690109,-0.00843314913210544,0.971001726248113,0.0289982737518867,1.00843314913211
"51",54,"2014","male",0.00604413354642777,0.993955866453572,-0.00613415500117223,0.981777577905972,0.0182224220940278,1.00613415500117
"52",55,"2014","male",0.00483036728185424,0.995169632718146,-0.00459667813223406,0.985742587304057,0.0142574126959425,1.00459667813223
"53",56,"2014","male",0,1,0,1,0,1
"54",57,"2014","male",0.0134028108477777,0.986597189152222,-0.00474251624946542,0.968451862054979,0.0315481379450208,1.00474251624947
"55",58,"2014","male",0.00910528337330168,0.990894716626698,-0.00852170820792216,0.973267725045474,0.0267322749545255,1.00852170820792
"56",59,"2014","male",0.0166761618623488,0.983323838137651,-0.0069259903318979,0.959721685943404,0.0402783140565956,1.0069259903319
"57",60,"2014","male",0,1,0,1,0,1
"58",61,"2014","male",0.0358848648351916,0.964115135164808,-0.0156290765685375,0.912601193761079,0.0873988062389206,1.01562907656854
"59",62,"2014","male",0,1,0,1,0,1
"60",63,"2014","male",0.0286075367749192,0.971392463225081,-0.00706603578709895,0.935718890663063,0.0642811093369374,1.0070660357871
"61",64,"2014","male",0,1,0,1,0,1
"62",65,"2014","male",0.0188974665752842,0.981102533424716,-0.00703124294468948,0.955173823904742,0.0448261760952579,1.00703124294469
"63",66,"2014","male",0.0227593129208741,0.977240687079126,-0.00699996639950804,0.947481407758744,0.0525185922412563,1.00699996639951
"64",67,"2014","male",0.0325367650466161,0.967463234953384,0.00479080123508908,0.939717271141857,0.0602827288581431,0.995209198764911
"65",68,"2014","male",0.0238711152507512,0.976128884749249,-0.00439616459874972,0.947861604899748,0.0521383951002522,1.00439616459875
"66",69,"2014","male",0.0409223020836698,0.95907769791633,0.0146331240358598,0.93278851986852,0.0672114801314799,0.98536687596414
"67",70,"2014","male",0.0598917662960452,0.940108233703955,0.00469211511790277,0.884908582525812,0.115091417474188,0.995307884882097
"68",71,"2014","male",0.0109503428875036,0.989049657112496,-0.0108169843911979,0.967282329833795,0.0327176701662051,1.0108169843912
"69",72,"2014","male",0.0073443183976379,0.992655681602362,-0.00690677271411164,0.978404590490613,0.0215954095093874,1.00690677271411
"70",73,"2014","male",0.0560958894415816,0.943904110558418,0.012276082629122,0.900084303745959,0.0999156962540413,0.987723917370878
"71",74,"2014","male",0.0705292903817639,0.929470709618236,0.0297936910560963,0.888735110292568,0.111264889707432,0.970206308943904
"72",75,"2014","male",0.0372141678977013,0.962785832102299,-0.00469405484004365,0.920877609364554,0.0791223906354462,1.00469405484004
"73",76,"2014","male",0.0403363946754739,0.959663605324526,-0.00901547764723584,0.910311733001816,0.0896882669981836,1.00901547764724
"74",77,"2014","male",0.0768947755145942,0.923105224485406,0.0300764015665392,0.876286850537351,0.123713149462649,0.969923598433461
"75",78,"2014","male",0.0715741050039198,0.92842589499608,0.0273809583003634,0.884232748292524,0.115767251707476,0.972619041699637
"76",79,"2014","male",0.0543576151342174,0.945642384865783,-0.00299963829869971,0.888285131432865,0.111714868567135,1.0029996382987
"77",80,"2014","male",0.131185108197758,0.868814891802242,0.048504942624759,0.786134726229242,0.213865273770758,0.951495057375241
"78",81,"2014","male",0.174574312383201,0.825425687616799,0.0353092793068192,0.686160654540418,0.313839345459582,0.964690720693181
"79",82,"2014","male",0.118862044112236,0.881137955887764,0.028341185018035,0.790617096793563,0.209382903206437,0.971658814981965
"80",83,"2014","male",0.238707644856844,0.761292355143156,0.086509123543874,0.609093833830185,0.390906166169815,0.913490876456126
"81",84,"2014","male",0.114089556294049,0.885910443705951,-0.0259326128099084,0.745888274601993,0.254111725398007,1.02593261280991
"82",85,"2014","male",0.0362192434652718,0.963780756534728,-0.0325208384599949,0.895040674609461,0.104959325390539,1.03252083845999
"83",86,"2014","male",0.116945160556286,0.883054839443714,0.00209168194784094,0.768201360835269,0.231798639164731,0.997908318052159
"84",87,"2014","male",0.146994723478602,0.853005276521398,-0.049525397212784,0.656485155830012,0.343514844169988,1.04952539721278
"85",88,"2014","male",0.141287993343257,0.858712006656743,-0.0465825750828655,0.67084143823062,0.32915856176938,1.04658257508287
"86",89,"2014","male",0.317504653150507,0.682495346849493,0.00123514348336279,0.36622583718235,0.633774162817651,0.998764856516637
"87",90,"2014","male",0.122468984484874,0.877531015515126,-0.0479284214153897,0.707133609614863,0.292866390385137,1.04792842141539
"88",91,"2014","male",0.115676641039073,0.884323358960927,-0.101533296404071,0.667113421517783,0.332886578482217,1.10153329640407
"89",92,"2014","male",0.186829582812884,0.813170417187116,-0.177869002279147,0.448471832095086,0.551528167904914,1.17786900227915
"90",93,"2014","male",0.216688605736109,0.783311394263891,-0.196409425598713,0.370213362929069,0.629786637070931,1.19640942559871
"91",94,"2014","male",0,1,0,1,0,1
"92",95,"2014","male",0,1,0,1,0,1
"93",96,"2014","male",1,0,1,0,1,0
"94",97,"2014","male",0.266854990964153,0.733145009035847,-0.275430894771841,0.190859123299853,0.809140876700147,1.27543089477184
